Date,Country,Status,AQI Value,ID,Continent,Population ,GDP (USD)
2022-08-11,Madagascar,Good,23,200,East Africa,23914636,11323020699.91
2022-08-11,Madagascar,Good,23,201,East Africa,24566029,11848613859.53
2022-08-11,Madagascar,Good,23,202,East Africa,25235219,13176313593.55
2022-08-11,Madagascar,Good,23,203,East Africa,25919255,13760033282.61
2022-08-11,Madagascar,Good,23,204,East Africa,26618715,14104664677.96
2022-08-11,Madagascar,Good,23,205,East Africa,27332134,13051441203.45
2022-08-11,Madagascar,Good,23,206,East Africa,28093607,14554754115.21
2022-08-11,Madagascar,Good,23,207,East Africa,28876295,14954967604.41
2022-08-12,Madagascar,Moderate,53,185,East Africa,15525988,4629247204.99
2022-08-12,Madagascar,Moderate,53,186,East Africa,16015900,5438332600.53
2022-08-12,Madagascar,Moderate,53,187,East Africa,16515100,5351701664.71
2022-08-12,Madagascar,Moderate,53,188,East Africa,17024243,6372498891.38
2022-08-12,Madagascar,Moderate,53,189,East Africa,17542497,5064732625.39
2022-08-12,Madagascar,Moderate,53,190,East Africa,18072050,5859269751.64
2022-08-12,Madagascar,Moderate,53,191,East Africa,18610727,6395712491.75
2022-08-12,Madagascar,Moderate,53,192,East Africa,19159166,8524620890.88
2022-08-12,Madagascar,Moderate,53,193,East Africa,19716536,10725137721.56
2022-08-12,Madagascar,Moderate,53,194,East Africa,20285149,9616879407.59
2022-08-12,Madagascar,Moderate,53,195,East Africa,20862771,9982711338.12
2022-08-12,Madagascar,Moderate,53,196,East Africa,21450239,11551819617.63
2022-08-12,Madagascar,Moderate,53,197,East Africa,22046952,11578975063.8
2022-08-12,Madagascar,Moderate,53,198,East Africa,22656476,12423555457.04
2022-08-12,Madagascar,Moderate,53,199,East Africa,23278161,12522957401.04
2022-08-12,Madagascar,Moderate,53,200,East Africa,23914636,11323020699.91
2022-08-12,Madagascar,Moderate,53,201,East Africa,24566029,11848613859.53
2022-08-12,Madagascar,Moderate,53,202,East Africa,25235219,13176313593.55
2022-08-12,Madagascar,Moderate,53,203,East Africa,25919255,13760033282.61
2022-08-12,Madagascar,Moderate,53,204,East Africa,26618715,14104664677.96
2022-08-12,Madagascar,Moderate,53,205,East Africa,27332134,13051441203.45
2022-08-12,Madagascar,Moderate,53,206,East Africa,28093607,14554754115.21
2022-08-12,Madagascar,Moderate,53,207,East Africa,28876295,14954967604.41
2022-08-13,Madagascar,Good,34,185,East Africa,15525988,4629247204.99
2022-08-13,Madagascar,Good,34,186,East Africa,16015900,5438332600.53
2022-08-13,Madagascar,Good,34,187,East Africa,16515100,5351701664.71
2022-08-13,Madagascar,Good,34,188,East Africa,17024243,6372498891.38
2022-08-13,Madagascar,Good,34,189,East Africa,17542497,5064732625.39
2022-08-13,Madagascar,Good,34,190,East Africa,18072050,5859269751.64
2022-08-13,Madagascar,Good,34,191,East Africa,18610727,6395712491.75
2022-08-13,Madagascar,Good,34,192,East Africa,19159166,8524620890.88
2022-08-13,Madagascar,Good,34,193,East Africa,19716536,10725137721.56
2022-08-13,Madagascar,Good,34,194,East Africa,20285149,9616879407.59
2022-08-13,Madagascar,Good,34,195,East Africa,20862771,9982711338.12
2022-08-13,Madagascar,Good,34,196,East Africa,21450239,11551819617.63
2022-08-13,Madagascar,Good,34,197,East Africa,22046952,11578975063.8
2022-08-13,Madagascar,Good,34,198,East Africa,22656476,12423555457.04
2022-08-13,Madagascar,Good,34,199,East Africa,23278161,12522957401.04
2022-08-13,Madagascar,Good,34,200,East Africa,23914636,11323020699.91
2022-08-13,Madagascar,Good,34,201,East Africa,24566029,11848613859.53
2022-08-13,Madagascar,Good,34,202,East Africa,25235219,13176313593.55
2022-08-13,Madagascar,Good,34,203,East Africa,25919255,13760033282.61
2022-08-13,Madagascar,Good,34,204,East Africa,26618715,14104664677.96
2022-08-13,Madagascar,Good,34,205,East Africa,27332134,13051441203.45
2022-08-13,Madagascar,Good,34,206,East Africa,28093607,14554754115.21
2022-08-13,Madagascar,Good,34,207,East Africa,28876295,14954967604.41
2022-08-14,Madagascar,Good,47,185,East Africa,15525988,4629247204.99
2022-08-14,Madagascar,Good,47,186,East Africa,16015900,5438332600.53
2022-08-14,Madagascar,Good,47,187,East Africa,16515100,5351701664.71
2022-08-14,Madagascar,Good,47,188,East Africa,17024243,6372498891.38
2022-08-14,Madagascar,Good,47,189,East Africa,17542497,5064732625.39
2022-08-14,Madagascar,Good,47,190,East Africa,18072050,5859269751.64
2022-08-14,Madagascar,Good,47,191,East Africa,18610727,6395712491.75
2022-08-14,Madagascar,Good,47,192,East Africa,19159166,8524620890.88
2022-08-14,Madagascar,Good,47,193,East Africa,19716536,10725137721.56
2022-08-14,Madagascar,Good,47,194,East Africa,20285149,9616879407.59
2022-08-14,Madagascar,Good,47,195,East Africa,20862771,9982711338.12
2022-08-14,Madagascar,Good,47,196,East Africa,21450239,11551819617.63
2022-08-14,Madagascar,Good,47,197,East Africa,22046952,11578975063.8
2022-08-14,Madagascar,Good,47,198,East Africa,22656476,12423555457.04
2022-08-14,Madagascar,Good,47,199,East Africa,23278161,12522957401.04
2022-08-14,Madagascar,Good,47,200,East Africa,23914636,11323020699.91
2022-08-14,Madagascar,Good,47,201,East Africa,24566029,11848613859.53
2022-08-14,Madagascar,Good,47,202,East Africa,25235219,13176313593.55
2022-08-14,Madagascar,Good,47,203,East Africa,25919255,13760033282.61
2022-08-14,Madagascar,Good,47,204,East Africa,26618715,14104664677.96
2022-08-14,Madagascar,Good,47,205,East Africa,27332134,13051441203.45
2022-08-14,Madagascar,Good,47,206,East Africa,28093607,14554754115.21
2022-08-14,Madagascar,Good,47,207,East Africa,28876295,14954967604.41
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,185,East Africa,15525988,4629247204.99
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,186,East Africa,16015900,5438332600.53
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,187,East Africa,16515100,5351701664.71
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,188,East Africa,17024243,6372498891.38
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,189,East Africa,17542497,5064732625.39
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,190,East Africa,18072050,5859269751.64
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,191,East Africa,18610727,6395712491.75
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,192,East Africa,19159166,8524620890.88
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,193,East Africa,19716536,10725137721.56
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,194,East Africa,20285149,9616879407.59
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,195,East Africa,20862771,9982711338.12
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,196,East Africa,21450239,11551819617.63
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,197,East Africa,22046952,11578975063.8
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,198,East Africa,22656476,12423555457.04
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,199,East Africa,23278161,12522957401.04
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,200,East Africa,23914636,11323020699.91
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,201,East Africa,24566029,11848613859.53
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,202,East Africa,25235219,13176313593.55
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,203,East Africa,25919255,13760033282.61
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,204,East Africa,26618715,14104664677.96
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,205,East Africa,27332134,13051441203.45
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,206,East Africa,28093607,14554754115.21
2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118,207,East Africa,28876295,14954967604.41
2022-08-16,Madagascar,Moderate,67,185,East Africa,15525988,4629247204.99
2022-08-16,Madagascar,Moderate,67,186,East Africa,16015900,5438332600.53
2022-08-16,Madagascar,Moderate,67,187,East Africa,16515100,5351701664.71
2022-08-16,Madagascar,Moderate,67,188,East Africa,17024243,6372498891.38
2022-08-16,Madagascar,Moderate,67,189,East Africa,17542497,5064732625.39
2022-08-16,Madagascar,Moderate,67,190,East Africa,18072050,5859269751.64
2022-08-16,Madagascar,Moderate,67,191,East Africa,18610727,6395712491.75
2022-08-16,Madagascar,Moderate,67,192,East Africa,19159166,8524620890.88
2022-08-16,Madagascar,Moderate,67,193,East Africa,19716536,10725137721.56
2022-08-16,Madagascar,Moderate,67,194,East Africa,20285149,9616879407.59
2022-08-16,Madagascar,Moderate,67,195,East Africa,20862771,9982711338.12
2022-08-16,Madagascar,Moderate,67,196,East Africa,21450239,11551819617.63
2022-08-16,Madagascar,Moderate,67,197,East Africa,22046952,11578975063.8
2022-08-16,Madagascar,Moderate,67,198,East Africa,22656476,12423555457.04
2022-08-16,Madagascar,Moderate,67,199,East Africa,23278161,12522957401.04
2022-08-16,Madagascar,Moderate,67,200,East Africa,23914636,11323020699.91
2022-08-16,Madagascar,Moderate,67,201,East Africa,24566029,11848613859.53
2022-08-16,Madagascar,Moderate,67,202,East Africa,25235219,13176313593.55
2022-08-16,Madagascar,Moderate,67,203,East Africa,25919255,13760033282.61
2022-08-16,Madagascar,Moderate,67,204,East Africa,26618715,14104664677.96
2022-08-16,Madagascar,Moderate,67,205,East Africa,27332134,13051441203.45
2022-08-16,Madagascar,Moderate,67,206,East Africa,28093607,14554754115.21
2022-08-16,Madagascar,Moderate,67,207,East Africa,28876295,14954967604.41
2022-08-17,Madagascar,Good,38,185,East Africa,15525988,4629247204.99
2022-08-17,Madagascar,Good,38,186,East Africa,16015900,5438332600.53
2022-08-17,Madagascar,Good,38,187,East Africa,16515100,5351701664.71
2022-08-17,Madagascar,Good,38,188,East Africa,17024243,6372498891.38
2022-08-17,Madagascar,Good,38,189,East Africa,17542497,5064732625.39
2022-08-17,Madagascar,Good,38,190,East Africa,18072050,5859269751.64
2022-08-17,Madagascar,Good,38,191,East Africa,18610727,6395712491.75
2022-08-17,Madagascar,Good,38,192,East Africa,19159166,8524620890.88
2022-08-17,Madagascar,Good,38,193,East Africa,19716536,10725137721.56
2022-08-17,Madagascar,Good,38,194,East Africa,20285149,9616879407.59
2022-08-17,Madagascar,Good,38,195,East Africa,20862771,9982711338.12
